Time (min),190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400
0.0,78,0,70,83,-2,1,15,0,0,50,50,17,81,-2,0,13,1,-1,1,39,0,-1
0.0004,78,1,70,83,0,0,17,-1,1,50,49,17,84,-1,-1,12,0,1,0,39,3,1
0.0008,80,0,69,83,-1,1,17,-1,0,52,50,15,82,0,1,12,1,1,1,38,3,-2
0.0012,81,1,71,82,0,-1,14,1,-1,51,52,16,83,-2,-1,12,0,-1,0,39,2,-2
0.0016,79,0,68,84,1,0,16,-1,1,50,49,17,84,-1,1,13,1,0,1,39,3,1
0.002,81,0,70,83,-2,-2,14,0,-1,50,50,15,82,-2,1,14,-1,0,0,38,2,1
0.0024,78,0,70,85,-1,-1,17,-1,-2,50,52,16,84,0,1,13,0,0,-1,40,0,0
0.0028,78,0,68,82,-1,-2,15,1,-1,50,49,15,82,-1,0,13,1,-1,0,39,3,1
0.0032,80,0,70,84,1,1,15,-1,1,51,49,15,81,1,0,15,0,0,0,40,0,1
0.0036,79,0,69,85,0,0,16,0,0,51,49,14,81,-1,0,12,-1,0,-1,38,1,1
0.0041,81,1,68,82,-1,1,15,1,-2,50,49,14,84,1,-1,13,0,1,0,37,2,-1
0.0045,80,0,69,84,-1,-1,15,0,1,53,50,15,81,-2,0,13,0,1,-1,40,0,-2
0.0049,78,0,71,85,0,1,16,0,0,52,52,15,83,-1,0,12,1,1,1,39,0,-1
0.0053,80,-1,68,82,1,-2,15,1,1,53,52,16,83,1,0,14,-2,-1,1,37,3,0
0.0057,79,0,71,84,0,0,13,0,-1,50,52,15,82,0,0,15,1,0,0,39,2,-2
0.0061,81,0,70,85,-2,0,15,0,1,53,49,16,81,1,0,15,0,0,0,38,0,0
0.0065,80,0,69,83,-2,-1,14,1,1,52,51,15,81,-1,0,15,-1,0,0,39,1,-1
0.0069,81,0,70,85,-2,-2,16,0,-2,51,52,15,82,-2,1,15,-2,0,0,40,2,1
0.0073,79,1,70,84,0,1,16,-1,0,52,50,16,81,1,0,13,-2,-1,0,37,2,-1
0.0077,81,0,69,82,0,-2,15,0,1,53,49,16,82,-2,1,13,-2,-1,1,40,2,0
0.0081,80,1,69,83,-2,-2,13,0,0,51,49,16,81,0,0,13,-2,1,1,39,1,0
0.0085,79,-1,69,84,-1,-1,13,0,1,51,49,17,83,-1,0,14,0,0,1,36,2,-2
0.0089,81,0,71,83,1,-2,14,-1,1,51,52,16,82,-2,0,14,-1,0,0,36,2,-1
0.0093,78,0,70,85,-1,-1,14,0,-1,53,49,17,81,0,0,12,1,1,1,39,3,1
0.0097,79,-1,69,83,-1,0,15,0,-1,51,51,16,84,1,-1,12,-1,-1,-1,36,3,0
0.0101,80,0,68,84,-2,-1,15,0,0,52,51,17,82,-1,0,15,1,-1,0,37,1,1
0.0105,80,0,71,85,1,-2,16,-1,-1,52,50,17,84,-1,-1,12,-2,0,0,38,0,-2
0.0109,81,0,70,82,1,-2,14,-1,-1,53,52,17,84,1,0,13,1,0,-1,38,0,1
0.0113,79,1,70,82,1,1,13,-1,-1,50,49,17,82,-2,0,13,-2,0,0,39,0,-2
0.0117,80,0,70,84,1,-2,15,0,1,50,49,17,81,0,0,13,1,0,0,37,2,1
0.0122,80,0,71,82,1,0,15,0,0,50,50,15,83,0,0,15,1,-1,0,36,0,0
0.0126,81,0,71,82,-1,-2,15,1,0,52,49,17,82,-2,-1,14,0,0,0,37,3,0
0.013,79,-1,71,83,-1,-1,16,1,-2,51,52,17,84,-2,0,13,1,1,0,36,1,1
0.0134,81,0,69,85,0,0,12,0,-1,53,50,14,82,1,0,14,-1,0,-1,38,0,1
0.0138,81,1,71,82,-1,-2,15,1,1,50,49,17,83,-1,-1,15,1,0,1,37,1,-2
0.0142,78,0,70,84,-1,1,14,-1,0,53,52,14,84,-2,-1,14,0,1,0,36,0,-2
0.0146,81,0,69,85,1,1,12,0,-2,52,49,17,84,-1,1,12,1,-1,0,36,0,-2
0.015,80,1,70,85,-1,-2,13,-1,1,51,51,16,81,-2,0,12,-1,1,0,35,1,-2
0.0154,79,1,70,84,-2,-1,14,0,0,53,50,16,83,-1,0,15,-2,1,-1,37,3,-1
0.0158,81,0,69,83,1,1,13,1,0,50,52,16,82,0,1,14,-2,0,0,36,1,0
0.0162,80,0,68,85,-2,-2,12,1,-1,50,51,16,83,-2,-1,13,1,1,-1,37,3,-1
0.0166,81,0,70,84,-2,0,12,0,1,50,51,15,81,1,-1,12,-1,-1,-1,36,3,-1
0.017,81,-1,68,85,-2,1,12,0,-1,50,51,14,83,0,0,12,-1,-1,0,36,2,-2
0.0174,81,0,70,85,1,1,14,0,0,50,52,15,84,1,0,13,-1,0,-1,36,2,-2
0.0178,81,-1,70,82,-2,1,13,0,1,52,51,14,84,0,-1,14,0,1,0,36,2,-1
0.0182,79,0,69,85,-2,-1,15,-1,0,52,52,14,81,-1,0,13,0,-1,-1,38,0,-1
0.0186,79,1,68,83,-1,0,13,0,-2,50,51,15,83,-2,1,12,-1,-1,-1,35,2,1
0.019,81,1,68,83,-1,0,12,0,-1,53,49,15,84,-1,1,14,0,0,1,37,2,-2
0.0194,79,1,68,82,1,0,12,0,0,50,52,16,81,0,0,14,-2,0,1,35,3,1
0.0198,79,0,69,82,0,-1,13,-1,0,52,49,15,83,-1,0,15,0,0,0,35,2,0
0.0203,79,-1,68,83,-2,-2,14,1,-2,51,51,16,81,0,1,12,-2,1,1,36,3,0
